job_title_name,course_id,name,en_name,completions
Marketing / PR / Sales,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,24
Marketing / PR / Sales,12,Large Language Models with Semantic Search,large-language-models-semantic-search,24
Marketing / PR / Sales,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,24
Marketing / PR / Sales,29,Open Source Models with Hugging Face,open-source-models-hugging-face,22
Marketing / PR / Sales,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,22
Marketing / PR / Sales,24,LLMOps,llmops,20
Marketing / PR / Sales,42,Introduction to on-device AI,introduction-to-on-device-ai,19
Marketing / PR / Sales,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,19
Marketing / PR / Sales,10,Building Generative AI Applications with Gradio,huggingface-gradio,19
Marketing / PR / Sales,45,Building Your Own Database Agent,building-your-own-database-agent,18
Marketing / PR / Sales,44,AI Agents in LangGraph,ai-agents-in-langgraph,18
Marketing / PR / Sales,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,16
Marketing / PR / Sales,36,Getting Started with Mistral,getting-started-with-mistral,15
Marketing / PR / Sales,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,15
Marketing / PR / Sales,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,14
Marketing / PR / Sales,26,Building Applications with Vector Databases,building-applications-vector-databases,14
Marketing / PR / Sales,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,13
Marketing / PR / Sales,"1,002",Pretraining LLMs,pretraining-llms,12
Marketing / PR / Sales,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,12
Marketing / PR / Sales,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,12
Marketing / PR / Sales,33,Red Teaming LLM Applications,red-teaming-llm-applications,12
Marketing / PR / Sales,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,11
Marketing / PR / Sales,30,Knowledge Graphs for RAG,knowledge-graphs-rag,11
Marketing / PR / Sales,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,10
Marketing / PR / Sales,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,9
Marketing / PR / Sales,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,9
Marketing / PR / Sales,"1,003",Intro to Federated Learning,intro-to-federated-learning,8
Marketing / PR / Sales,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,7
Marketing / PR / Sales,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,7
Marketing / PR / Sales,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,6
Marketing / PR / Sales,25,Automated Testing for LLMOps,automated-testing-llmops,6
Marketing / PR / Sales,31,Efficiently Serving LLMs,efficiently-serving-llms,5
Marketing / PR / Sales,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,4
Marketing / PR / Sales,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,4
Marketing / PR / Sales,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,4
Marketing / PR / Sales,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,3
Marketing / PR / Sales,38,Quantization in Depth,quantization-in-depth,2
Other,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"12,181"
Other,13,Finetuning Large Language Models,finetuning-large-language-models,"4,928"
Other,16,Pair Programming with a Large Language Model,pair-programming-llm,"4,797"
Other,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"3,934"
Other,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"3,741"
Other,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"2,492"
Other,6,LangChain for LLM Application Development,langchain,"2,393"
Other,8,Building Systems with the ChatGPT API,chatgpt-building-system,"2,316"
Other,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"2,225"
Other,7,How Diffusion Models Work,diffusion-models,"1,798"
Other,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"1,266"
Other,10,Building Generative AI Applications with Gradio,huggingface-gradio,"1,227"
Other,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"1,049"
Other,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,"1,029"
Other,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,"1,002"
Other,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,625
Other,29,Open Source Models with Hugging Face,open-source-models-hugging-face,607
Other,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,595
Other,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,561
Other,24,LLMOps,llmops,535
Other,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,514
Other,33,Red Teaming LLM Applications,red-teaming-llm-applications,480
Other,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,473
Other,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,470
Other,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,464
Other,44,AI Agents in LangGraph,ai-agents-in-langgraph,447
Other,30,Knowledge Graphs for RAG,knowledge-graphs-rag,406
Other,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,404
Other,26,Building Applications with Vector Databases,building-applications-vector-databases,404
Other,36,Getting Started with Mistral,getting-started-with-mistral,394
Other,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,388
Other,45,Building Your Own Database Agent,building-your-own-database-agent,381
Other,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,377
Other,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,362
Other,42,Introduction to on-device AI,introduction-to-on-device-ai,357
Other,25,Automated Testing for LLMOps,automated-testing-llmops,301
Other,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,285
Other,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,279
Other,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,278
Other,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,266
Other,"1,002",Pretraining LLMs,pretraining-llms,212
Other,31,Efficiently Serving LLMs,efficiently-serving-llms,207
Other,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,201
Other,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,201
Other,"1,003",Intro to Federated Learning,intro-to-federated-learning,160
Other,38,Quantization in Depth,quantization-in-depth,131
Other,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,124
Other,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,122
Other,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,109
Other,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,93
Other,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,66
Prefer not to answer,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"8,849"
Prefer not to answer,16,Pair Programming with a Large Language Model,pair-programming-llm,"3,748"
Prefer not to answer,13,Finetuning Large Language Models,finetuning-large-language-models,"3,711"
Prefer not to answer,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"3,451"
Prefer not to answer,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"3,052"
Prefer not to answer,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"1,820"
Prefer not to answer,6,LangChain for LLM Application Development,langchain,"1,621"
Prefer not to answer,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"1,356"
Prefer not to answer,8,Building Systems with the ChatGPT API,chatgpt-building-system,"1,130"
Prefer not to answer,7,How Diffusion Models Work,diffusion-models,770
Prefer not to answer,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,737
Prefer not to answer,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,683
Prefer not to answer,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,597
Prefer not to answer,44,AI Agents in LangGraph,ai-agents-in-langgraph,596
Prefer not to answer,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,536
Prefer not to answer,29,Open Source Models with Hugging Face,open-source-models-hugging-face,503
Prefer not to answer,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,475
Prefer not to answer,12,Large Language Models with Semantic Search,large-language-models-semantic-search,441
Prefer not to answer,30,Knowledge Graphs for RAG,knowledge-graphs-rag,409
Prefer not to answer,10,Building Generative AI Applications with Gradio,huggingface-gradio,406
Prefer not to answer,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,400
Prefer not to answer,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,386
Prefer not to answer,42,Introduction to on-device AI,introduction-to-on-device-ai,385
Prefer not to answer,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,364
Prefer not to answer,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,362
Prefer not to answer,45,Building Your Own Database Agent,building-your-own-database-agent,358
Prefer not to answer,24,LLMOps,llmops,352
Prefer not to answer,36,Getting Started with Mistral,getting-started-with-mistral,336
Prefer not to answer,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,330
Prefer not to answer,33,Red Teaming LLM Applications,red-teaming-llm-applications,325
Prefer not to answer,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,316
Prefer not to answer,26,Building Applications with Vector Databases,building-applications-vector-databases,282
Prefer not to answer,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,278
Prefer not to answer,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,275
Prefer not to answer,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,269
Prefer not to answer,"1,002",Pretraining LLMs,pretraining-llms,240
Prefer not to answer,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,239
Prefer not to answer,25,Automated Testing for LLMOps,automated-testing-llmops,201
Prefer not to answer,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,197
Prefer not to answer,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,190
Prefer not to answer,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,175
Prefer not to answer,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,170
Prefer not to answer,"1,003",Intro to Federated Learning,intro-to-federated-learning,163
Prefer not to answer,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,152
Prefer not to answer,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,147
Prefer not to answer,38,Quantization in Depth,quantization-in-depth,143
Prefer not to answer,31,Efficiently Serving LLMs,efficiently-serving-llms,142
Prefer not to answer,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,127
Prefer not to answer,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,119
Prefer not to answer,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,113
Prefer not to answer,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,63
Product Management,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"2,198"
Product Management,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,737
Product Management,13,Finetuning Large Language Models,finetuning-large-language-models,658
Product Management,16,Pair Programming with a Large Language Model,pair-programming-llm,538
Product Management,6,LangChain for LLM Application Development,langchain,536
Product Management,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,509
Product Management,8,Building Systems with the ChatGPT API,chatgpt-building-system,475
Product Management,9,LangChain Chat with Your Data,langchain-chat-with-your-data,470
Product Management,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,445
Product Management,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,333
Product Management,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,325
Product Management,7,How Diffusion Models Work,diffusion-models,254
Product Management,12,Large Language Models with Semantic Search,large-language-models-semantic-search,213
Product Management,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,181
Product Management,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,157
Product Management,24,LLMOps,llmops,145
Product Management,44,AI Agents in LangGraph,ai-agents-in-langgraph,144
Product Management,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,142
Product Management,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,140
Product Management,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,140
Product Management,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,127
Product Management,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,127
Product Management,45,Building Your Own Database Agent,building-your-own-database-agent,120
Product Management,30,Knowledge Graphs for RAG,knowledge-graphs-rag,118
Product Management,10,Building Generative AI Applications with Gradio,huggingface-gradio,113
Product Management,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,105
Product Management,29,Open Source Models with Hugging Face,open-source-models-hugging-face,102
Product Management,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,99
Product Management,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,98
Product Management,26,Building Applications with Vector Databases,building-applications-vector-databases,95
Product Management,36,Getting Started with Mistral,getting-started-with-mistral,91
Product Management,42,Introduction to on-device AI,introduction-to-on-device-ai,75
Product Management,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,67
Product Management,33,Red Teaming LLM Applications,red-teaming-llm-applications,66
Product Management,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,65
Product Management,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,58
Product Management,25,Automated Testing for LLMOps,automated-testing-llmops,57
Product Management,"1,002",Pretraining LLMs,pretraining-llms,57
Product Management,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,54
Product Management,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,50
Product Management,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,49
Product Management,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,49
Product Management,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,47
Product Management,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,44
Product Management,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,31
Product Management,31,Efficiently Serving LLMs,efficiently-serving-llms,27
Product Management,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,25
Product Management,"1,003",Intro to Federated Learning,intro-to-federated-learning,25
Product Management,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,22
Product Management,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,11
Product Management,38,Quantization in Depth,quantization-in-depth,11
Software Engineer,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"44,498"
Software Engineer,16,Pair Programming with a Large Language Model,pair-programming-llm,"19,599"
Software Engineer,13,Finetuning Large Language Models,finetuning-large-language-models,"17,663"
Software Engineer,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"14,977"
Software Engineer,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"14,782"
Software Engineer,6,LangChain for LLM Application Development,langchain,"9,401"
Software Engineer,8,Building Systems with the ChatGPT API,chatgpt-building-system,"8,665"
Software Engineer,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"7,432"
Software Engineer,7,How Diffusion Models Work,diffusion-models,"5,646"
Software Engineer,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"4,905"
Software Engineer,10,Building Generative AI Applications with Gradio,huggingface-gradio,"4,580"
Software Engineer,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"4,424"
Software Engineer,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,"4,284"
Software Engineer,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,"2,590"
Software Engineer,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"2,090"
Software Engineer,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,"1,869"
Software Engineer,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,"1,764"
Software Engineer,26,Building Applications with Vector Databases,building-applications-vector-databases,"1,683"
Software Engineer,24,LLMOps,llmops,"1,591"
Software Engineer,29,Open Source Models with Hugging Face,open-source-models-hugging-face,"1,527"
Software Engineer,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,"1,502"
Software Engineer,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,"1,483"
Software Engineer,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,"1,473"
Software Engineer,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,"1,466"
Software Engineer,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,"1,424"
Software Engineer,25,Automated Testing for LLMOps,automated-testing-llmops,"1,399"
Software Engineer,44,AI Agents in LangGraph,ai-agents-in-langgraph,"1,391"
Software Engineer,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,"1,314"
Software Engineer,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,"1,265"
Software Engineer,30,Knowledge Graphs for RAG,knowledge-graphs-rag,"1,256"
Software Engineer,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,"1,250"
Software Engineer,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,"1,124"
Software Engineer,45,Building Your Own Database Agent,building-your-own-database-agent,"1,077"
Software Engineer,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,"1,059"
Software Engineer,36,Getting Started with Mistral,getting-started-with-mistral,"1,038"
Software Engineer,42,Introduction to on-device AI,introduction-to-on-device-ai,933
Software Engineer,31,Efficiently Serving LLMs,efficiently-serving-llms,926
Software Engineer,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,909
Software Engineer,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,829
Software Engineer,33,Red Teaming LLM Applications,red-teaming-llm-applications,799
Software Engineer,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,702
Software Engineer,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,650
Software Engineer,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,643
Software Engineer,"1,002",Pretraining LLMs,pretraining-llms,518
Software Engineer,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,488
Software Engineer,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,437
Software Engineer,38,Quantization in Depth,quantization-in-depth,436
Software Engineer,"1,003",Intro to Federated Learning,intro-to-federated-learning,393
Software Engineer,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,331
Software Engineer,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,302
Software Engineer,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,238
Software Engineer - Machine Learning,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"3,276"
Software Engineer - Machine Learning,6,LangChain for LLM Application Development,langchain,"1,413"
Software Engineer - Machine Learning,13,Finetuning Large Language Models,finetuning-large-language-models,"1,094"
Software Engineer - Machine Learning,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"1,089"
Software Engineer - Machine Learning,8,Building Systems with the ChatGPT API,chatgpt-building-system,725
Software Engineer - Machine Learning,16,Pair Programming with a Large Language Model,pair-programming-llm,691
Software Engineer - Machine Learning,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,672
Software Engineer - Machine Learning,7,How Diffusion Models Work,diffusion-models,610
Software Engineer - Machine Learning,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,586
Software Engineer - Machine Learning,44,AI Agents in LangGraph,ai-agents-in-langgraph,498
Software Engineer - Machine Learning,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,494
Software Engineer - Machine Learning,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,475
Software Engineer - Machine Learning,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,468
Software Engineer - Machine Learning,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,451
Software Engineer - Machine Learning,12,Large Language Models with Semantic Search,large-language-models-semantic-search,422
Software Engineer - Machine Learning,24,LLMOps,llmops,400
Software Engineer - Machine Learning,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,392
Software Engineer - Machine Learning,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,377
Software Engineer - Machine Learning,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,350
Software Engineer - Machine Learning,30,Knowledge Graphs for RAG,knowledge-graphs-rag,347
Software Engineer - Machine Learning,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,338
Software Engineer - Machine Learning,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,325
Software Engineer - Machine Learning,10,Building Generative AI Applications with Gradio,huggingface-gradio,313
Software Engineer - Machine Learning,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,299
Software Engineer - Machine Learning,29,Open Source Models with Hugging Face,open-source-models-hugging-face,283
Software Engineer - Machine Learning,45,Building Your Own Database Agent,building-your-own-database-agent,273
Software Engineer - Machine Learning,26,Building Applications with Vector Databases,building-applications-vector-databases,261
Software Engineer - Machine Learning,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,255
Software Engineer - Machine Learning,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,251
Software Engineer - Machine Learning,36,Getting Started with Mistral,getting-started-with-mistral,214
Software Engineer - Machine Learning,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,203
Software Engineer - Machine Learning,42,Introduction to on-device AI,introduction-to-on-device-ai,198
Software Engineer - Machine Learning,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,197
Software Engineer - Machine Learning,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,184
Software Engineer - Machine Learning,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,180
Software Engineer - Machine Learning,"1,002",Pretraining LLMs,pretraining-llms,178
Software Engineer - Machine Learning,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,176
Software Engineer - Machine Learning,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,171
Software Engineer - Machine Learning,25,Automated Testing for LLMOps,automated-testing-llmops,148
Software Engineer - Machine Learning,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,141
Software Engineer - Machine Learning,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,133
Software Engineer - Machine Learning,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,125
Software Engineer - Machine Learning,31,Efficiently Serving LLMs,efficiently-serving-llms,113
Software Engineer - Machine Learning,38,Quantization in Depth,quantization-in-depth,111
Software Engineer - Machine Learning,33,Red Teaming LLM Applications,red-teaming-llm-applications,109
Software Engineer - Machine Learning,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,105
Software Engineer - Machine Learning,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,105
Software Engineer - Machine Learning,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,81
Software Engineer - Machine Learning,"1,003",Intro to Federated Learning,intro-to-federated-learning,68
Software Engineer - Machine Learning,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,54
Software Engineer - Machine Learning,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,24
,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"17,837"
,13,Finetuning Large Language Models,finetuning-large-language-models,"7,014"
,16,Pair Programming with a Large Language Model,pair-programming-llm,"6,440"
,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"4,988"
,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"4,969"
,6,LangChain for LLM Application Development,langchain,"3,817"
,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"3,699"
,8,Building Systems with the ChatGPT API,chatgpt-building-system,"3,656"
,7,How Diffusion Models Work,diffusion-models,"2,940"
,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"2,020"
,10,Building Generative AI Applications with Gradio,huggingface-gradio,"1,807"
,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,"1,588"
,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"1,543"
,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,850
,24,LLMOps,llmops,836
,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,793
,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,739
,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,726
,30,Knowledge Graphs for RAG,knowledge-graphs-rag,708
,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,676
,29,Open Source Models with Hugging Face,open-source-models-hugging-face,600
,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,554
,26,Building Applications with Vector Databases,building-applications-vector-databases,521
,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,515
,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,467
,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,432
,31,Efficiently Serving LLMs,efficiently-serving-llms,405
,25,Automated Testing for LLMOps,automated-testing-llmops,396
,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,327
,33,Red Teaming LLM Applications,red-teaming-llm-applications,302
,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,179
,36,Getting Started with Mistral,getting-started-with-mistral,133
,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,11
,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,9
,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,5
,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,3
,44,AI Agents in LangGraph,ai-agents-in-langgraph,3
,45,Building Your Own Database Agent,building-your-own-database-agent,3
,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,2
,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,1
,42,Introduction to on-device AI,introduction-to-on-device-ai,1
,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,1
,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,1
,38,Quantization in Depth,quantization-in-depth,1
