job_title_name,course_id,name,en_name,nps
Machine Learning Engineer,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,67.8
Machine Learning Engineer,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,66.67
Machine Learning Engineer,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,66.44
Machine Learning Engineer,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,65.75
Machine Learning Engineer,44,AI Agents in LangGraph,ai-agents-in-langgraph,65.15
Machine Learning Engineer,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,64.86
Machine Learning Engineer,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,64.62
Machine Learning Engineer,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,63.64
Machine Learning Engineer,12,Large Language Models with Semantic Search,large-language-models-semantic-search,63.17
Machine Learning Engineer,7,How Diffusion Models Work,diffusion-models,62.43
Machine Learning Engineer,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,61.54
Machine Learning Engineer,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,61.18
Machine Learning Engineer,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,60.73
Machine Learning Engineer,36,Getting Started with Mistral,getting-started-with-mistral,59.26
Machine Learning Engineer,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,58.93
Machine Learning Engineer,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,58.11
Machine Learning Engineer,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,57.5
Machine Learning Engineer,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,56.92
Machine Learning Engineer,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,56.88
Machine Learning Engineer,10,Building Generative AI Applications with Gradio,huggingface-gradio,56.35
Machine Learning Engineer,16,Pair Programming with a Large Language Model,pair-programming-llm,56.33
Machine Learning Engineer,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,55.39
Machine Learning Engineer,30,Knowledge Graphs for RAG,knowledge-graphs-rag,53.95
Machine Learning Engineer,25,Automated Testing for LLMOps,automated-testing-llmops,53.85
Machine Learning Engineer,13,Finetuning Large Language Models,finetuning-large-language-models,52.94
Machine Learning Engineer,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,52.27
Machine Learning Engineer,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,52.17
Machine Learning Engineer,33,Red Teaming LLM Applications,red-teaming-llm-applications,51.47
Machine Learning Engineer,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,47.62
Machine Learning Engineer,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,47.5
Machine Learning Engineer,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,47.06
Machine Learning Engineer,26,Building Applications with Vector Databases,building-applications-vector-databases,43.97
Machine Learning Engineer,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,43.55
Machine Learning Engineer,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,36.51
Machine Learning Engineer,24,LLMOps,llmops,35.33
Machine Learning Engineer,45,Building Your Own Database Agent,building-your-own-database-agent,31.09
Machine Learning Researcher,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,100
Machine Learning Researcher,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,100
Machine Learning Researcher,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,89.47
Machine Learning Researcher,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,87.5
Machine Learning Researcher,"1,003",Intro to Federated Learning,intro-to-federated-learning,86.67
Machine Learning Researcher,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,85.71
Machine Learning Researcher,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,85.71
Machine Learning Researcher,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,84.62
Machine Learning Researcher,38,Quantization in Depth,quantization-in-depth,80
Machine Learning Researcher,29,Open Source Models with Hugging Face,open-source-models-hugging-face,79.31
Machine Learning Researcher,9,LangChain Chat with Your Data,langchain-chat-with-your-data,76.78
Machine Learning Researcher,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,76.25
Machine Learning Researcher,998,Generative AI for Everyone,genai4e,75.26
Machine Learning Researcher,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,75
Machine Learning Researcher,6,LangChain for LLM Application Development,langchain,74.71
Machine Learning Researcher,8,Building Systems with the ChatGPT API,chatgpt-building-system,74.35
Machine Learning Researcher,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,73.75
Machine Learning Researcher,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,72.77
Machine Learning Researcher,31,Efficiently Serving LLMs,efficiently-serving-llms,72.22
Machine Learning Researcher,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,71.88
Machine Learning Researcher,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,70.41
Machine Learning Researcher,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,69.84
Machine Learning Researcher,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,69.57
Machine Learning Researcher,44,AI Agents in LangGraph,ai-agents-in-langgraph,69.01
Machine Learning Researcher,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,68.75
Machine Learning Researcher,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,68.29
Machine Learning Researcher,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,67.65
Machine Learning Researcher,"1,002",Pretraining LLMs,pretraining-llms,67.65
Machine Learning Researcher,36,Getting Started with Mistral,getting-started-with-mistral,66.67
Machine Learning Researcher,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,66.67
Machine Learning Researcher,10,Building Generative AI Applications with Gradio,huggingface-gradio,66.02
Machine Learning Researcher,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,64.29
Machine Learning Researcher,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,64.29
Machine Learning Researcher,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,61.9
Machine Learning Researcher,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,61.11
Machine Learning Researcher,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,61.11
Machine Learning Researcher,7,How Diffusion Models Work,diffusion-models,60.25
Machine Learning Researcher,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,60
Machine Learning Researcher,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,58.44
Machine Learning Researcher,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,56.58
Machine Learning Researcher,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,56.52
Machine Learning Researcher,13,Finetuning Large Language Models,finetuning-large-language-models,55.77
Machine Learning Researcher,33,Red Teaming LLM Applications,red-teaming-llm-applications,55.56
Machine Learning Researcher,30,Knowledge Graphs for RAG,knowledge-graphs-rag,54.84
Machine Learning Researcher,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,52.63
Machine Learning Researcher,42,Introduction to on-device AI,introduction-to-on-device-ai,51.16
Machine Learning Researcher,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,50
Machine Learning Researcher,45,Building Your Own Database Agent,building-your-own-database-agent,50
Machine Learning Researcher,26,Building Applications with Vector Databases,building-applications-vector-databases,48.72
Machine Learning Researcher,12,Large Language Models with Semantic Search,large-language-models-semantic-search,47.75
Machine Learning Researcher,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,46.15
Machine Learning Researcher,16,Pair Programming with a Large Language Model,pair-programming-llm,45.54
Machine Learning Researcher,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,44.44
Machine Learning Researcher,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,41.46
Machine Learning Researcher,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,38.89
Machine Learning Researcher,24,LLMOps,llmops,38.82
Machine Learning Researcher,25,Automated Testing for LLMOps,automated-testing-llmops,38.46
Machine Learning Researcher,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,25.86
Machine Learning Researcher,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,-100
Marketing / PR / Sales,42,Introduction to on-device AI,introduction-to-on-device-ai,100
Marketing / PR / Sales,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,100
Marketing / PR / Sales,38,Quantization in Depth,quantization-in-depth,100
Marketing / PR / Sales,"1,003",Intro to Federated Learning,intro-to-federated-learning,100
Marketing / PR / Sales,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,100
Marketing / PR / Sales,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,100
Marketing / PR / Sales,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,100
Marketing / PR / Sales,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,100
Marketing / PR / Sales,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,100
Marketing / PR / Sales,25,Automated Testing for LLMOps,automated-testing-llmops,100
Marketing / PR / Sales,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,100
Marketing / PR / Sales,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,100
Marketing / PR / Sales,31,Efficiently Serving LLMs,efficiently-serving-llms,100
Marketing / PR / Sales,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,90
Marketing / PR / Sales,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,83.33
Marketing / PR / Sales,33,Red Teaming LLM Applications,red-teaming-llm-applications,80
Marketing / PR / Sales,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,79.27
Marketing / PR / Sales,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,77.36
Marketing / PR / Sales,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,75
Marketing / PR / Sales,29,Open Source Models with Hugging Face,open-source-models-hugging-face,75
Marketing / PR / Sales,44,AI Agents in LangGraph,ai-agents-in-langgraph,75
Marketing / PR / Sales,24,LLMOps,llmops,75
Marketing / PR / Sales,998,Generative AI for Everyone,genai4e,74.2
Marketing / PR / Sales,6,LangChain for LLM Application Development,langchain,72.58
Marketing / PR / Sales,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,70
Marketing / PR / Sales,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,68.18
Marketing / PR / Sales,12,Large Language Models with Semantic Search,large-language-models-semantic-search,66.67
Marketing / PR / Sales,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,66.67
Marketing / PR / Sales,9,LangChain Chat with Your Data,langchain-chat-with-your-data,66.04
Marketing / PR / Sales,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,62.96
Marketing / PR / Sales,13,Finetuning Large Language Models,finetuning-large-language-models,62
Marketing / PR / Sales,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,61.56
Marketing / PR / Sales,8,Building Systems with the ChatGPT API,chatgpt-building-system,59.46
Marketing / PR / Sales,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,57.69
Marketing / PR / Sales,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,55.56
Marketing / PR / Sales,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,55.56
Marketing / PR / Sales,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,55
Marketing / PR / Sales,7,How Diffusion Models Work,diffusion-models,54.84
Marketing / PR / Sales,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,50
Marketing / PR / Sales,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,50
Marketing / PR / Sales,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,50
Marketing / PR / Sales,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,50
Marketing / PR / Sales,36,Getting Started with Mistral,getting-started-with-mistral,50
Marketing / PR / Sales,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,50
Marketing / PR / Sales,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,47.83
Marketing / PR / Sales,10,Building Generative AI Applications with Gradio,huggingface-gradio,47.83
Marketing / PR / Sales,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,45.45
Marketing / PR / Sales,45,Building Your Own Database Agent,building-your-own-database-agent,44.44
Marketing / PR / Sales,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,40
Marketing / PR / Sales,26,Building Applications with Vector Databases,building-applications-vector-databases,37.5
Marketing / PR / Sales,16,Pair Programming with a Large Language Model,pair-programming-llm,34.29
Marketing / PR / Sales,30,Knowledge Graphs for RAG,knowledge-graphs-rag,33.33
Marketing / PR / Sales,"1,002",Pretraining LLMs,pretraining-llms,16.67
Marketing / PR / Sales,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,0
Marketing / PR / Sales,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,0
Marketing / PR / Sales,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,-50
Other,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,83.85
Other,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,81.54
Other,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,74.8
Other,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,70.67
Other,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,70.59
Other,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,69.23
Other,44,AI Agents in LangGraph,ai-agents-in-langgraph,67.89
Other,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,66.92
Other,29,Open Source Models with Hugging Face,open-source-models-hugging-face,66.83
Other,998,Generative AI for Everyone,genai4e,66.8
Other,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,66.42
Other,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,65.69
Other,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,64.83
Other,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,64.58
Other,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,64.01
Other,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,64
Other,9,LangChain Chat with Your Data,langchain-chat-with-your-data,63.86
Other,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,63.16
Other,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,62.12
Other,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,62.1
Other,6,LangChain for LLM Application Development,langchain,61.45
Other,25,Automated Testing for LLMOps,automated-testing-llmops,61.07
Other,26,Building Applications with Vector Databases,building-applications-vector-databases,61.05
Other,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,60.84
Other,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,60.19
Other,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,58.82
Other,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,58.73
Other,"1,002",Pretraining LLMs,pretraining-llms,58.14
Other,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,57.81
Other,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,57.14
Other,12,Large Language Models with Semantic Search,large-language-models-semantic-search,57.14
Other,8,Building Systems with the ChatGPT API,chatgpt-building-system,56.37
Other,38,Quantization in Depth,quantization-in-depth,56.25
Other,30,Knowledge Graphs for RAG,knowledge-graphs-rag,56.14
Other,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,55.88
Other,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,55.65
Other,10,Building Generative AI Applications with Gradio,huggingface-gradio,55.45
Other,13,Finetuning Large Language Models,finetuning-large-language-models,55.34
Other,7,How Diffusion Models Work,diffusion-models,54.83
Other,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,54.67
Other,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,54.43
Other,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,53.86
Other,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,53.6
Other,16,Pair Programming with a Large Language Model,pair-programming-llm,53.37
Other,36,Getting Started with Mistral,getting-started-with-mistral,53.19
Other,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,51.92
Other,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,51.65
Other,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,51.32
Other,"1,003",Intro to Federated Learning,intro-to-federated-learning,50.85
Other,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,48.48
Other,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,47.83
Other,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,47.75
Other,42,Introduction to on-device AI,introduction-to-on-device-ai,47.69
Other,31,Efficiently Serving LLMs,efficiently-serving-llms,47.22
Other,24,LLMOps,llmops,46.44
Other,33,Red Teaming LLM Applications,red-teaming-llm-applications,40.86
Other,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,40.36
Other,45,Building Your Own Database Agent,building-your-own-database-agent,37.97
Other,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,18.75
Prefer not to answer,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,75
Prefer not to answer,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,73.68
Prefer not to answer,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,71.19
Prefer not to answer,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,68
Prefer not to answer,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,66.67
Prefer not to answer,"1,003",Intro to Federated Learning,intro-to-federated-learning,65.31
Prefer not to answer,29,Open Source Models with Hugging Face,open-source-models-hugging-face,65
Prefer not to answer,9,LangChain Chat with Your Data,langchain-chat-with-your-data,64.42
Prefer not to answer,31,Efficiently Serving LLMs,efficiently-serving-llms,64.1
Prefer not to answer,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,63.46
Prefer not to answer,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,62.83
Prefer not to answer,"1,002",Pretraining LLMs,pretraining-llms,61.7
Prefer not to answer,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,61.6
Prefer not to answer,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,60.61
Prefer not to answer,6,LangChain for LLM Application Development,langchain,59.87
Prefer not to answer,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,59.03
Prefer not to answer,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,58.8
Prefer not to answer,8,Building Systems with the ChatGPT API,chatgpt-building-system,58.68
Prefer not to answer,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,58.54
Prefer not to answer,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,57.94
Prefer not to answer,38,Quantization in Depth,quantization-in-depth,57.41
Prefer not to answer,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,56.67
Prefer not to answer,42,Introduction to on-device AI,introduction-to-on-device-ai,56.52
Prefer not to answer,998,Generative AI for Everyone,genai4e,56.38
Prefer not to answer,44,AI Agents in LangGraph,ai-agents-in-langgraph,55.83
Prefer not to answer,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,55.56
Prefer not to answer,7,How Diffusion Models Work,diffusion-models,55.34
Prefer not to answer,36,Getting Started with Mistral,getting-started-with-mistral,55.14
Prefer not to answer,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,53.49
Prefer not to answer,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,53.21
Prefer not to answer,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,53.1
Prefer not to answer,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,52.63
Prefer not to answer,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,51.82
Prefer not to answer,16,Pair Programming with a Large Language Model,pair-programming-llm,51.59
Prefer not to answer,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,51.22
Prefer not to answer,26,Building Applications with Vector Databases,building-applications-vector-databases,50.62
Prefer not to answer,13,Finetuning Large Language Models,finetuning-large-language-models,50.14
Prefer not to answer,10,Building Generative AI Applications with Gradio,huggingface-gradio,49.73
Prefer not to answer,12,Large Language Models with Semantic Search,large-language-models-semantic-search,49.46
Prefer not to answer,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,49.28
Prefer not to answer,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,49.24
Prefer not to answer,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,49.15
Prefer not to answer,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,47.71
Prefer not to answer,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,47.69
Prefer not to answer,30,Knowledge Graphs for RAG,knowledge-graphs-rag,47.37
Prefer not to answer,25,Automated Testing for LLMOps,automated-testing-llmops,46.77
Prefer not to answer,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,45.71
Prefer not to answer,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,45.28
Prefer not to answer,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,44.83
Prefer not to answer,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,44.44
Prefer not to answer,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,43.42
Prefer not to answer,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,42.5
Prefer not to answer,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,40
Prefer not to answer,33,Red Teaming LLM Applications,red-teaming-llm-applications,38.83
Prefer not to answer,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,36.67
Prefer not to answer,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,36.56
Prefer not to answer,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,35.29
Prefer not to answer,24,LLMOps,llmops,34.68
Prefer not to answer,45,Building Your Own Database Agent,building-your-own-database-agent,27.66
Product Management,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,100
Product Management,38,Quantization in Depth,quantization-in-depth,100
Product Management,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,89.19
Product Management,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,88
Product Management,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,85.71
Product Management,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,84.62
Product Management,29,Open Source Models with Hugging Face,open-source-models-hugging-face,81.82
Product Management,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,80
Product Management,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,76.92
Product Management,6,LangChain for LLM Application Development,langchain,76.83
Product Management,44,AI Agents in LangGraph,ai-agents-in-langgraph,76.81
Product Management,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,75.38
Product Management,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,75
Product Management,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,75
Product Management,9,LangChain Chat with Your Data,langchain-chat-with-your-data,73.31
Product Management,998,Generative AI for Everyone,genai4e,73.09
Product Management,42,Introduction to on-device AI,introduction-to-on-device-ai,72.73
Product Management,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,72.69
Product Management,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,71.19
Product Management,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,70.59
Product Management,8,Building Systems with the ChatGPT API,chatgpt-building-system,69.98
Product Management,33,Red Teaming LLM Applications,red-teaming-llm-applications,69.23
Product Management,30,Knowledge Graphs for RAG,knowledge-graphs-rag,69.05
Product Management,12,Large Language Models with Semantic Search,large-language-models-semantic-search,67.84
Product Management,26,Building Applications with Vector Databases,building-applications-vector-databases,67.27
Product Management,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,66.67
Product Management,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,66.67
Product Management,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,66.67
Product Management,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,65.71
Product Management,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,65
Product Management,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,64.88
Product Management,"1,002",Pretraining LLMs,pretraining-llms,64.29
Product Management,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,64
Product Management,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,62.07
Product Management,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,60.32
Product Management,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,60.23
Product Management,36,Getting Started with Mistral,getting-started-with-mistral,60
Product Management,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,59.46
Product Management,10,Building Generative AI Applications with Gradio,huggingface-gradio,58.82
Product Management,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,58.8
Product Management,45,Building Your Own Database Agent,building-your-own-database-agent,58.49
Product Management,13,Finetuning Large Language Models,finetuning-large-language-models,58.42
Product Management,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,58.33
Product Management,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,58.33
Product Management,25,Automated Testing for LLMOps,automated-testing-llmops,57.14
Product Management,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,57.14
