job_title_name,course_id,name,en_name,enrollments
Legal / Law Professional,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,21
Legal / Law Professional,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,21
Legal / Law Professional,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,18
Legal / Law Professional,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,17
Legal / Law Professional,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,16
Legal / Law Professional,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,16
Legal / Law Professional,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,15
Legal / Law Professional,38,Quantization in Depth,quantization-in-depth,15
Legal / Law Professional,25,Automated Testing for LLMOps,automated-testing-llmops,15
Machine Learning Engineer,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"29,494"
Machine Learning Engineer,6,LangChain for LLM Application Development,langchain,"14,463"
Machine Learning Engineer,13,Finetuning Large Language Models,finetuning-large-language-models,"9,493"
Machine Learning Engineer,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"9,091"
Machine Learning Engineer,8,Building Systems with the ChatGPT API,chatgpt-building-system,"7,699"
Machine Learning Engineer,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"7,136"
Machine Learning Engineer,7,How Diffusion Models Work,diffusion-models,"6,323"
Machine Learning Engineer,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,"6,164"
Machine Learning Engineer,24,LLMOps,llmops,"5,001"
Machine Learning Engineer,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,"4,846"
Machine Learning Engineer,10,Building Generative AI Applications with Gradio,huggingface-gradio,"4,561"
Machine Learning Engineer,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"4,413"
Machine Learning Engineer,44,AI Agents in LangGraph,ai-agents-in-langgraph,"4,246"
Machine Learning Engineer,30,Knowledge Graphs for RAG,knowledge-graphs-rag,"4,245"
Machine Learning Engineer,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,"3,992"
Machine Learning Engineer,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"3,894"
Machine Learning Engineer,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"3,686"
Machine Learning Engineer,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"3,672"
Machine Learning Engineer,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,"3,603"
Machine Learning Engineer,29,Open Source Models with Hugging Face,open-source-models-hugging-face,"3,359"
Machine Learning Engineer,16,Pair Programming with a Large Language Model,pair-programming-llm,"3,306"
Machine Learning Engineer,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,"2,977"
Machine Learning Engineer,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,"2,943"
Machine Learning Engineer,26,Building Applications with Vector Databases,building-applications-vector-databases,"2,865"
Machine Learning Engineer,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,"2,831"
Machine Learning Engineer,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,"2,800"
Machine Learning Engineer,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,"2,729"
Machine Learning Engineer,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,"2,666"
Machine Learning Engineer,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,"2,362"
Machine Learning Engineer,45,Building Your Own Database Agent,building-your-own-database-agent,"2,243"
Machine Learning Engineer,38,Quantization in Depth,quantization-in-depth,"2,143"
Machine Learning Engineer,42,Introduction to on-device AI,introduction-to-on-device-ai,"2,112"
Machine Learning Engineer,"1,002",Pretraining LLMs,pretraining-llms,"2,098"
Machine Learning Engineer,36,Getting Started with Mistral,getting-started-with-mistral,"2,080"
Machine Learning Engineer,31,Efficiently Serving LLMs,efficiently-serving-llms,"2,020"
Machine Learning Engineer,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,"1,960"
Machine Learning Engineer,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,"1,890"
Machine Learning Engineer,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,"1,802"
Machine Learning Engineer,25,Automated Testing for LLMOps,automated-testing-llmops,"1,632"
Machine Learning Engineer,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,"1,621"
Machine Learning Engineer,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,"1,612"
Machine Learning Engineer,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,"1,560"
Machine Learning Engineer,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,"1,412"
Machine Learning Engineer,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,"1,298"
Machine Learning Engineer,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,"1,288"
Machine Learning Engineer,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,"1,254"
Machine Learning Engineer,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,"1,232"
Machine Learning Engineer,33,Red Teaming LLM Applications,red-teaming-llm-applications,"1,227"
Machine Learning Engineer,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,"1,068"
Machine Learning Engineer,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,"1,038"
Machine Learning Engineer,"1,003",Intro to Federated Learning,intro-to-federated-learning,"1,002"
Machine Learning Engineer,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,932
Machine Learning Engineer,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,899
Machine Learning Engineer,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,796
Machine Learning Engineer,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,752
Machine Learning Engineer,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,707
Machine Learning Engineer,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,402
Machine Learning Engineer,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,393
Machine Learning Engineer,1,AI For Beginner,AI_For_Beginner,1
Machine Learning Researcher,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"8,957"
Machine Learning Researcher,6,LangChain for LLM Application Development,langchain,"4,058"
Machine Learning Researcher,13,Finetuning Large Language Models,finetuning-large-language-models,"3,554"
Machine Learning Researcher,7,How Diffusion Models Work,diffusion-models,"3,159"
Machine Learning Researcher,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"2,947"
Machine Learning Researcher,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"2,652"
Machine Learning Researcher,8,Building Systems with the ChatGPT API,chatgpt-building-system,"2,398"
Machine Learning Researcher,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,"1,914"
Machine Learning Researcher,10,Building Generative AI Applications with Gradio,huggingface-gradio,"1,684"
Machine Learning Researcher,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"1,547"
Machine Learning Researcher,30,Knowledge Graphs for RAG,knowledge-graphs-rag,"1,528"
Machine Learning Researcher,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"1,473"
Machine Learning Researcher,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,"1,414"
Machine Learning Researcher,24,LLMOps,llmops,"1,404"
Machine Learning Researcher,44,AI Agents in LangGraph,ai-agents-in-langgraph,"1,348"
Machine Learning Researcher,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,"1,339"
Machine Learning Researcher,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,"1,312"
Machine Learning Researcher,29,Open Source Models with Hugging Face,open-source-models-hugging-face,"1,276"
Machine Learning Researcher,16,Pair Programming with a Large Language Model,pair-programming-llm,"1,237"
Machine Learning Researcher,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,"1,224"
Machine Learning Researcher,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"1,149"
Machine Learning Researcher,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,"1,129"
Machine Learning Researcher,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,"1,105"
Machine Learning Researcher,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"1,066"
Machine Learning Researcher,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,"1,012"
Machine Learning Researcher,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,942
Machine Learning Researcher,"1,002",Pretraining LLMs,pretraining-llms,917
Machine Learning Researcher,42,Introduction to on-device AI,introduction-to-on-device-ai,916
Machine Learning Researcher,26,Building Applications with Vector Databases,building-applications-vector-databases,849
Machine Learning Researcher,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,822
Machine Learning Researcher,38,Quantization in Depth,quantization-in-depth,821
Machine Learning Researcher,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,808
Machine Learning Researcher,36,Getting Started with Mistral,getting-started-with-mistral,745
Machine Learning Researcher,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,738
Machine Learning Researcher,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,671
Machine Learning Researcher,45,Building Your Own Database Agent,building-your-own-database-agent,652
Machine Learning Researcher,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,635
Machine Learning Researcher,31,Efficiently Serving LLMs,efficiently-serving-llms,605
Machine Learning Researcher,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,579
Machine Learning Researcher,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,561
Machine Learning Researcher,"1,003",Intro to Federated Learning,intro-to-federated-learning,535
Machine Learning Researcher,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,517
Machine Learning Researcher,33,Red Teaming LLM Applications,red-teaming-llm-applications,511
Machine Learning Researcher,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,497
Machine Learning Researcher,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,497
Machine Learning Researcher,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,434
Machine Learning Researcher,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,421
Machine Learning Researcher,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,418
Machine Learning Researcher,25,Automated Testing for LLMOps,automated-testing-llmops,394
Machine Learning Researcher,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,391
Machine Learning Researcher,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,379
Machine Learning Researcher,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,363
Machine Learning Researcher,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,353
Machine Learning Researcher,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,315
Machine Learning Researcher,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,300
Machine Learning Researcher,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,278
Machine Learning Researcher,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,215
Machine Learning Researcher,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,161
Marketing / PR / Sales,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"26,682"
Marketing / PR / Sales,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"2,093"
Marketing / PR / Sales,8,Building Systems with the ChatGPT API,chatgpt-building-system,"1,642"
Marketing / PR / Sales,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,"1,000"
Marketing / PR / Sales,6,LangChain for LLM Application Development,langchain,940
Marketing / PR / Sales,9,LangChain Chat with Your Data,langchain-chat-with-your-data,703
Marketing / PR / Sales,10,Building Generative AI Applications with Gradio,huggingface-gradio,621
Marketing / PR / Sales,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,523
Marketing / PR / Sales,13,Finetuning Large Language Models,finetuning-large-language-models,466
Marketing / PR / Sales,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,455
Marketing / PR / Sales,12,Large Language Models with Semantic Search,large-language-models-semantic-search,437
Marketing / PR / Sales,7,How Diffusion Models Work,diffusion-models,429
Marketing / PR / Sales,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,414
Marketing / PR / Sales,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,373
Marketing / PR / Sales,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,344
Marketing / PR / Sales,16,Pair Programming with a Large Language Model,pair-programming-llm,301
Marketing / PR / Sales,44,AI Agents in LangGraph,ai-agents-in-langgraph,258
Marketing / PR / Sales,24,LLMOps,llmops,251
Marketing / PR / Sales,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,246
Marketing / PR / Sales,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,243
Marketing / PR / Sales,42,Introduction to on-device AI,introduction-to-on-device-ai,240
Marketing / PR / Sales,45,Building Your Own Database Agent,building-your-own-database-agent,240
Marketing / PR / Sales,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,235
Marketing / PR / Sales,29,Open Source Models with Hugging Face,open-source-models-hugging-face,232
Marketing / PR / Sales,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,227
Marketing / PR / Sales,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,211
Marketing / PR / Sales,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,191
Marketing / PR / Sales,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,180
Marketing / PR / Sales,26,Building Applications with Vector Databases,building-applications-vector-databases,175
Marketing / PR / Sales,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,171
Marketing / PR / Sales,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,167
Marketing / PR / Sales,"1,002",Pretraining LLMs,pretraining-llms,161
Marketing / PR / Sales,36,Getting Started with Mistral,getting-started-with-mistral,159
Marketing / PR / Sales,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,152
Marketing / PR / Sales,30,Knowledge Graphs for RAG,knowledge-graphs-rag,144
Marketing / PR / Sales,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,133
Marketing / PR / Sales,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,127
Marketing / PR / Sales,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,124
Marketing / PR / Sales,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,120
Marketing / PR / Sales,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,114
Marketing / PR / Sales,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,104
Marketing / PR / Sales,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,104
Marketing / PR / Sales,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,102
Marketing / PR / Sales,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,101
Marketing / PR / Sales,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,92
Marketing / PR / Sales,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,79
Marketing / PR / Sales,33,Red Teaming LLM Applications,red-teaming-llm-applications,79
Marketing / PR / Sales,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,78
Marketing / PR / Sales,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,75
Marketing / PR / Sales,31,Efficiently Serving LLMs,efficiently-serving-llms,74
Marketing / PR / Sales,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,72
Marketing / PR / Sales,25,Automated Testing for LLMOps,automated-testing-llmops,70
Marketing / PR / Sales,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,70
Marketing / PR / Sales,38,Quantization in Depth,quantization-in-depth,62
Marketing / PR / Sales,"1,003",Intro to Federated Learning,intro-to-federated-learning,59
Marketing / PR / Sales,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,57
Marketing / PR / Sales,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,42
Marketing / PR / Sales,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,17
Marketing / PR / Sales,3,Pandas,Pandas,1
Other,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"170,459"
Other,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"17,948"
Other,6,LangChain for LLM Application Development,langchain,"15,335"
Other,8,Building Systems with the ChatGPT API,chatgpt-building-system,"15,072"
Other,13,Finetuning Large Language Models,finetuning-large-language-models,"12,911"
Other,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"10,511"
Other,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"10,185"
Other,16,Pair Programming with a Large Language Model,pair-programming-llm,"10,152"
Other,10,Building Generative AI Applications with Gradio,huggingface-gradio,"7,792"
Other,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"7,356"
Other,7,How Diffusion Models Work,diffusion-models,"6,991"
Other,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"5,193"
Other,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"5,020"
Other,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,"3,993"
Other,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,"3,959"
Other,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,"3,881"
Other,29,Open Source Models with Hugging Face,open-source-models-hugging-face,"3,801"
Other,24,LLMOps,llmops,"3,508"
Other,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,"3,505"
Other,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,"3,492"
Other,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,"3,479"
Other,45,Building Your Own Database Agent,building-your-own-database-agent,"3,173"
Other,44,AI Agents in LangGraph,ai-agents-in-langgraph,"2,854"
Other,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,"2,777"
Other,30,Knowledge Graphs for RAG,knowledge-graphs-rag,"2,730"
Other,26,Building Applications with Vector Databases,building-applications-vector-databases,"2,698"
Other,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,"2,358"
Other,42,Introduction to on-device AI,introduction-to-on-device-ai,"2,345"
Other,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,"2,264"
Other,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,"2,161"
Other,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,"2,124"
Other,36,Getting Started with Mistral,getting-started-with-mistral,"2,087"
Other,33,Red Teaming LLM Applications,red-teaming-llm-applications,"2,006"
Other,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,"1,982"
Other,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,"1,892"
Other,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,"1,840"
Other,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,"1,743"
Other,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,"1,701"
Other,"1,002",Pretraining LLMs,pretraining-llms,"1,663"
Other,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,"1,661"
Other,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,"1,469"
Other,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,"1,463"
Other,25,Automated Testing for LLMOps,automated-testing-llmops,"1,408"
Other,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,"1,313"
Other,31,Efficiently Serving LLMs,efficiently-serving-llms,"1,300"
Other,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,"1,255"
Other,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,"1,120"
Other,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,"1,117"
Other,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,"1,062"
Other,38,Quantization in Depth,quantization-in-depth,"1,039"
Other,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,"1,004"
Other,"1,003",Intro to Federated Learning,intro-to-federated-learning,946
Other,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,910
Other,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,909
Other,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,883
Other,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,655
Other,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,538
Other,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,305
Other,1,AI For Beginner,AI_For_Beginner,3
Other,3,Pandas,Pandas,2
Prefer not to answer,5,ChatGPT Prompt Engineering for Developers,chatgpt-prompt-eng,"37,395"
Prefer not to answer,"1,004",AI Python for Beginners: Basics of AI Python Coding,ai-python-for-beginners,"15,045"
Prefer not to answer,6,LangChain for LLM Application Development,langchain,"9,968"
Prefer not to answer,13,Finetuning Large Language Models,finetuning-large-language-models,"9,587"
Prefer not to answer,8,Building Systems with the ChatGPT API,chatgpt-building-system,"7,758"
Prefer not to answer,16,Pair Programming with a Large Language Model,pair-programming-llm,"7,218"
Prefer not to answer,15,Understanding and Applying Text Embeddings,google-cloud-vertex-ai,"6,837"
Prefer not to answer,18,Vector Databases: from Embeddings to Applications,vector-databases-embeddings-applications,"6,678"
Prefer not to answer,9,LangChain Chat with Your Data,langchain-chat-with-your-data,"6,594"
Prefer not to answer,41,Multi AI Agent Systems with crewAI,multi-ai-agent-systems-with-crewai,"5,155"
Prefer not to answer,7,How Diffusion Models Work,diffusion-models,"4,265"
Prefer not to answer,44,AI Agents in LangGraph,ai-agents-in-langgraph,"4,172"
Prefer not to answer,20,Building and Evaluating Advanced RAG,building-evaluating-advanced-rag,"3,381"
Prefer not to answer,17,"Functions, Tools and Agents with LangChain",functions-tools-agents-langchain,"3,361"
Prefer not to answer,43,AI Agentic Design Patterns with AutoGen,ai-agentic-design-patterns-with-autogen,"3,217"
Prefer not to answer,30,Knowledge Graphs for RAG,knowledge-graphs-rag,"3,082"
Prefer not to answer,39,Building Agentic RAG with Llamaindex,building-agentic-rag-with-llamaindex,"3,071"
Prefer not to answer,29,Open Source Models with Hugging Face,open-source-models-hugging-face,"2,904"
Prefer not to answer,"1,006",AI Python for Beginners: Automating Tasks with Python,ai-python-for-beginners-c2,"2,838"
Prefer not to answer,45,Building Your Own Database Agent,building-your-own-database-agent,"2,822"
Prefer not to answer,28,Prompt Engineering with Llama 2&3,prompt-engineering-with-llama-2,"2,794"
Prefer not to answer,10,Building Generative AI Applications with Gradio,huggingface-gradio,"2,674"
Prefer not to answer,12,Large Language Models with Semantic Search,large-language-models-semantic-search,"2,410"
Prefer not to answer,42,Introduction to on-device AI,introduction-to-on-device-ai,"2,379"
Prefer not to answer,24,LLMOps,llmops,"2,268"
Prefer not to answer,34,Preprocessing Unstructured Data for LLM Applications,preprocessing-unstructured-data-for-llm-applications,"2,075"
Prefer not to answer,11,Evaluating and Debugging Generative AI,evaluating-debugging-generative-ai,"2,012"
Prefer not to answer,40,Building Multimodal Search and RAG,building-multimodal-search-and-rag,"1,848"
Prefer not to answer,"1,002",Pretraining LLMs,pretraining-llms,"1,819"
Prefer not to answer,26,Building Applications with Vector Databases,building-applications-vector-databases,"1,796"
Prefer not to answer,37,Prompt Engineering for Vision Models,prompt-engineering-for-vision-models,"1,753"
Prefer not to answer,"1,011",AI Python for Beginners: Working with Your Own Data and Documents in Python,ai-python-for-beginners-c3,"1,724"
Prefer not to answer,21,Reinforcement Learning From Human Feedback,reinforcement-learning-from-human-feedback,"1,603"
Prefer not to answer,36,Getting Started with Mistral,getting-started-with-mistral,"1,548"
Prefer not to answer,46,Function-calling and data extraction with LLMs,function-calling-and-data-extraction-with-llms,"1,473"
Prefer not to answer,33,Red Teaming LLM Applications,red-teaming-llm-applications,"1,471"
Prefer not to answer,22,Advanced Retrieval for AI with Chroma,advanced-retrieval-for-ai,"1,467"
Prefer not to answer,35,Quantization Fundamentals with Hugging Face,quantization-fundamentals,"1,423"
Prefer not to answer,"1,008",Improving Accuracy of LLM Applications,improving-accuracy-of-llm-applications,"1,406"
Prefer not to answer,14,How Business Thinkers Can Start Building AI Plugins With Semantic Kernel,microsoft-semantic-kernel,"1,367"
Prefer not to answer,32,JavaScript RAG Web Apps with LlamaIndex,javascript-rag-web-apps-with-llamaindex,"1,343"
Prefer not to answer,38,Quantization in Depth,quantization-in-depth,"1,299"
Prefer not to answer,"1,013",Multimodal RAG: Chat with Videos,multimodal-rag-chat-with-videos,"1,279"
Prefer not to answer,"1,001",Prompt Compression and Query Optimization,prompt-compression-and-query-optimization,"1,234"
Prefer not to answer,23,Build LLM Apps with LangChain.js,build-llm-apps-with-langchain-js,"1,228"
Prefer not to answer,31,Efficiently Serving LLMs,efficiently-serving-llms,"1,209"
Prefer not to answer,"1,009",Building AI Applications With Haystack,building-ai-applications-with-haystack,"1,114"
Prefer not to answer,"1,007",Embedding Models: from Architecture to Implementation,embedding-models-from-architecture-to-implementation,"1,100"
Prefer not to answer,27,Serverless LLM Apps Amazon Bedrock,serverless-LLM-apps-amazon-bedrock,"1,089"
Prefer not to answer,"1,003",Intro to Federated Learning,intro-to-federated-learning,"1,023"
Prefer not to answer,"1,010",Large Multimodal Model Prompting with Gemini,large-multimodal-model-prompting-with-gemini,994
Prefer not to answer,19,Quality and Safety for LLM Applications,quality-safety-llm-applications,963
Prefer not to answer,25,Automated Testing for LLMOps,automated-testing-llmops,955
Prefer not to answer,"1,012",AI Python for Beginners: Extending Python with Packages and APIs,ai-python-for-beginners-c4,820
Prefer not to answer,47,Carbon Aware Computing for GenAI developers,carbon-aware-computing-for-genai-developers,816
Prefer not to answer,"1,016",Introducing Multimodal Llama 3.2,introducing-multimodal-llama-3-2,691
Prefer not to answer,"1,015",Retrieval Optimization:  From Tokenization to Vector Quantization,retrieval-optimization-from-tokenization-to-vector-quantization,608
Prefer not to answer,"1,005",Federated Fine-tuning of LLMs with Private Data,intro-to-federated-learning-c2,362
Prefer not to answer,3,Pandas,Pandas,2
